Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.17951645818538964,0.01726810308173299,0.02885727130342275
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.4499303833581507,0.03658338345121592,0.03143264201935381
0.034008012735284865,0.19239331176504493,0.4537934394320473,0.5516575266374275,0.08036468562204391,0.058474034536629915
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.5915757727343589,0.10740607813932002,0.0932415392016992
0.035295698093250394,0.19368099712301046,0.45508112479001284,0.6070279970299453,0.13058441458269954,0.11770756100304425
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6134664238197729,0.14861200959421694,0.13444747065659612
0.034008012735284865,0.19368099712301046,0.4525057540740818,0.616041794535704,0.15762580709997565,0.14989969495218247
0.035295698093250394,0.19368099712301046,0.45508112479001284,0.6173294798936695,0.16535191924776882,0.16663960460573435
0.034008012735284865,0.19368099712301046,0.45508112479001284,0.618617165251635,0.16792728996369988,0.17050266067963094
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.618617165251635,0.1872425703331828,0.20140710927080363
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.618617165251635,0.18595488497521728,0.2001194239128381
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.618617165251635,0.1872425703331828,0.19625636783894151
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.618617165251635,0.18981794104911387,0.20269479462876916
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.20655785070266575,0.2039824799867347
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.20140710927080363,0.2039824799867347
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.21042090677656233,0.20784553606063128
0.035295698093250394,0.19496868248097599,0.45508112479001284,0.6199048506096005,0.20527016534470022,0.21557164820842445
0.035295698093250394,0.19368099712301046,0.4525057540740818,0.6211925359675661,0.21428396285045892,0.21428396285045892
0.035295698093250394,0.19368099712301046,0.4525057540740818,0.6199048506096005,0.20655785070266575,0.21428396285045892
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.20269479462876916,0.21557164820842445
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.20784553606063128,0.21170859213452786
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.2039824799867347,0.2091332214185968
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.20527016534470022,0.21943470428232104
0.034008012735284865,0.19496868248097599,0.4537934394320473,0.6199048506096005,0.20269479462876916,0.2129962774924934
0.035295698093250394,0.19496868248097599,0.45508112479001284,0.6211925359675661,0.20140710927080363,0.21042090677656233
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.19625636783894151,0.20655785070266575
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.19883173855487257,0.20527016534470022
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.2001194239128381,0.21428396285045892
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.19883173855487257,0.21557164820842445
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6224802213255316,0.19754405319690704,0.21042090677656233
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.19754405319690704,0.20527016534470022
0.035295698093250394,0.19368099712301046,0.4525057540740818,0.6211925359675661,0.19883173855487257,0.2039824799867347
0.035295698093250394,0.19496868248097599,0.45508112479001284,0.6224802213255316,0.19754405319690704,0.20527016534470022
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.19496868248097599,0.20655785070266575
0.035295698093250394,0.19239331176504493,0.4537934394320473,0.6199048506096005,0.19625636783894151,0.20784553606063128
0.035295698093250394,0.19496868248097599,0.45508112479001284,0.6211925359675661,0.20140710927080363,0.20784553606063128
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6199048506096005,0.19754405319690704,0.2091332214185968
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.2091332214185968,0.2271608164301142
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.2039824799867347,0.21685933356638998
0.034008012735284865,0.19496868248097599,0.4537934394320473,0.6199048506096005,0.20269479462876916,0.22072238964028656
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6199048506096005,0.20269479462876916,0.21943470428232104
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.20269479462876916,0.21170859213452786
0.034008012735284865,0.19496868248097599,0.4537934394320473,0.6199048506096005,0.2091332214185968,0.21042090677656233
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.2039824799867347,0.2091332214185968
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6224802213255316,0.20269479462876916,0.21557164820842445
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.20140710927080363,0.21685933356638998
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6224802213255316,0.2091332214185968,0.2129962774924934
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.2039824799867347,0.21170859213452786
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.20784553606063128,0.22458544571418315
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6199048506096005,0.20527016534470022,0.2220100749982521
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6199048506096005,0.2039824799867347,0.22329776035621762
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.21170859213452786,0.23359924321994185
0.035295698093250394,0.19496868248097599,0.45508112479001284,0.6211925359675661,0.21428396285045892,0.22458544571418315
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6224802213255316,0.21428396285045892,0.21943470428232104
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.2091332214185968,0.21557164820842445
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.20655785070266575,0.21943470428232104
0.034008012735284865,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.2039824799867347,0.2181470189243555
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.20527016534470022,0.21170859213452786
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.20527016534470022,0.2091332214185968
0.035295698093250394,0.19496868248097599,0.45508112479001284,0.6211925359675661,0.2039824799867347,0.20784553606063128
0.035295698093250394,0.19368099712301046,0.4525057540740818,0.6211925359675661,0.20269479462876916,0.2129962774924934
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.20140710927080363,0.2129962774924934
0.034008012735284865,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.20269479462876916,0.2091332214185968
0.035295698093250394,0.19368099712301046,0.4525057540740818,0.6211925359675661,0.19883173855487257,0.2091332214185968
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6224802213255316,0.2001194239128381,0.20784553606063128
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.19754405319690704,0.20784553606063128
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6199048506096005,0.20269479462876916,0.21943470428232104
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.20527016534470022,0.22458544571418315
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6224802213255316,0.20527016534470022,0.21943470428232104
0.035295698093250394,0.19496868248097599,0.4525057540740818,0.6211925359675661,0.21170859213452786,0.2310238725040108
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.2091332214185968,0.22587313107214868
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.21170859213452786,0.21943470428232104
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.21557164820842445,0.23231155786197633
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.21042090677656233,0.22329776035621762
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.2091332214185968,0.2181470189243555
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.2039824799867347,0.2181470189243555
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.21170859213452786,0.22973618714604527
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.21042090677656233,0.21943470428232104
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.2091332214185968,0.22587313107214868
0.034008012735284865,0.19496868248097599,0.4537934394320473,0.6224802213255316,0.22072238964028656,0.22329776035621762
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.21428396285045892,0.22587313107214868
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.2091332214185968,0.21943470428232104
0.034008012735284865,0.19496868248097599,0.4537934394320473,0.6199048506096005,0.21428396285045892,0.23359924321994185
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.21042090677656233,0.22973618714604527
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.2220100749982521,0.22587313107214868
0.034008012735284865,0.19368099712301046,0.4525057540740818,0.6211925359675661,0.2220100749982521,0.22458544571418315
0.034008012735284865,0.19496868248097599,0.45508112479001284,0.6211925359675661,0.2129962774924934,0.22329776035621762
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.2091332214185968,0.2181470189243555
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.2091332214185968,0.21428396285045892
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6199048506096005,0.20655785070266575,0.21170859213452786
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6199048506096005,0.20269479462876916,0.2091332214185968
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.20269479462876916,0.20784553606063128
0.035295698093250394,0.19496868248097599,0.4525057540740818,0.6199048506096005,0.2001194239128381,0.20655785070266575
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.2091332214185968,0.20655785070266575
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.21042090677656233,0.20784553606063128
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.2039824799867347,0.21170859213452786
0.035295698093250394,0.19368099712301046,0.4525057540740818,0.6211925359675661,0.2039824799867347,0.20784553606063128
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6224802213255316,0.2001194239128381,0.21042090677656233
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.2001194239128381,0.20655785070266575
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.2001194239128381,0.20527016534470022
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.2001194239128381,0.20784553606063128
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.19883173855487257,0.20784553606063128
0.034008012735284865,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.19883173855487257,0.21557164820842445
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.19883173855487257,0.2091332214185968
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6224802213255316,0.19883173855487257,0.21170859213452786
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.19754405319690704,0.20784553606063128
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.20140710927080363,0.21685933356638998
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.20140710927080363,0.2181470189243555
0.034008012735284865,0.19496868248097599,0.45508112479001284,0.6211925359675661,0.2039824799867347,0.22329776035621762
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.2129962774924934,0.21685933356638998
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6224802213255316,0.20784553606063128,0.21428396285045892
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.20269479462876916,0.21428396285045892
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6199048506096005,0.2039824799867347,0.21042090677656233
0.035295698093250394,0.19496868248097599,0.45508112479001284,0.6211925359675661,0.20140710927080363,0.2091332214185968
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.19754405319690704,0.20655785070266575
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.20655785070266575,0.22587313107214868
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6224802213255316,0.21170859213452786,0.2181470189243555
0.035295698093250394,0.19368099712301046,0.4525057540740818,0.6224802213255316,0.20655785070266575,0.21428396285045892
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.2039824799867347,0.21428396285045892
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6224802213255316,0.20269479462876916,0.2129962774924934
0.034008012735284865,0.19368099712301046,0.4525057540740818,0.6211925359675661,0.20140710927080363,0.21428396285045892
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.20784553606063128,0.2129962774924934
0.035295698093250394,0.19496868248097599,0.45508112479001284,0.6211925359675661,0.20140710927080363,0.2091332214185968
0.035295698093250394,0.19368099712301046,0.4525057540740818,0.6199048506096005,0.20527016534470022,0.2091332214185968
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6199048506096005,0.21428396285045892,0.22973618714604527
0.034008012735284865,0.19368099712301046,0.45508112479001284,0.6211925359675661,0.2091332214185968,0.22587313107214868
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.20527016534470022,0.21943470428232104
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.2039824799867347,0.21943470428232104
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6224802213255316,0.20527016534470022,0.2129962774924934
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6224802213255316,0.20140710927080363,0.21428396285045892
0.035295698093250394,0.19496868248097599,0.45508112479001284,0.6224802213255316,0.20140710927080363,0.21685933356638998
0.034008012735284865,0.19368099712301046,0.4525057540740818,0.6211925359675661,0.20140710927080363,0.21170859213452786
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6224802213255316,0.2091332214185968,0.21042090677656233
0.035295698093250394,0.19496868248097599,0.45508112479001284,0.6224802213255316,0.20655785070266575,0.21042090677656233
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.20527016534470022,0.2091332214185968
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.2039824799867347,0.2091332214185968
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.20140710927080363,0.2091332214185968
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6199048506096005,0.2001194239128381,0.2129962774924934
0.035295698093250394,0.19496868248097599,0.45508112479001284,0.6211925359675661,0.20269479462876916,0.2091332214185968
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.2039824799867347,0.22072238964028656
0.035295698093250394,0.19368099712301046,0.4525057540740818,0.6211925359675661,0.20140710927080363,0.2181470189243555
0.035295698093250394,0.19496868248097599,0.45508112479001284,0.6211925359675661,0.20140710927080363,0.21557164820842445
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.19883173855487257,0.21428396285045892
0.035295698093250394,0.19368099712301046,0.4525057540740818,0.6224802213255316,0.19883173855487257,0.21685933356638998
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6224802213255316,0.2001194239128381,0.21428396285045892
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.19883173855487257,0.2091332214185968
0.035295698093250394,0.19368099712301046,0.45508112479001284,0.6211925359675661,0.19883173855487257,0.2091332214185968
0.035295698093250394,0.19496868248097599,0.45508112479001284,0.6211925359675661,0.20140710927080363,0.2039824799867347
0.034008012735284865,0.19368099712301046,0.4525057540740818,0.6211925359675661,0.19754405319690704,0.20655785070266575
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.2001194239128381,0.20784553606063128
0.03658338345121592,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.20269479462876916,0.20527016534470022
0.034008012735284865,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.2001194239128381,0.20655785070266575
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.2001194239128381,0.20784553606063128
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.19883173855487257,0.20527016534470022
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6224802213255316,0.19754405319690704,0.20784553606063128
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6224802213255316,0.19883173855487257,0.2129962774924934
0.035295698093250394,0.19368099712301046,0.4537934394320473,0.6211925359675661,0.19625636783894151,0.2091332214185968
0.035295698093250394,0.19496868248097599,0.4537934394320473,0.6211925359675661,0.19883173855487257,0.21042090677656233
0.035295698093250394,0.19496868248097599,0.45508112479001284,0.6211925359675661,0.2129962774924934,0.21042090677656233
